imdbID,Title,Year,Type,Actors,Director,Plot,Poster,Ratings
tt11737014,Grandma's House,2019-,tvSeries,"Tory Rena, Paige Royster, Marcus Walton, Barabra Pindle",,"Florence Mable (Grandma Flo) Oldest Daughter Evelyn ""Eve"" is going through a separation with her husband Darius that her children are unaware of. To keep them from seeing the pain that she ...",https://m.media-amazon.com/images/M/MV5BMGUxOWFjYWQtMmIxZC00YjBhLThkZDUtMThmNGJlZmQyODBlXkEyXkFqcGdeQXVyMTAzNDY5MTMy._V1_SX300.jpg,
tt14062012,Bremer Tierladen,2006-2013,tvSeries,"Maike Kowalski, Andree Pfitzner",,"Reboot of the former ""Bremer Tierladen"" from the 1980s.",https://m.media-amazon.com/images/M/MV5BZGNmNTFjNWItMjlmOS00ODc4LTgxMzgtZTU3NzQzNjgwMTRjXkEyXkFqcGdeQXVyNjE1MjkwNw@@._V1_SX300.jpg,
tt13642446,Stichtag,2020-,tvSeries,"Teven Kuhn, Ben Felipe, Rabea Babic",,"For Aleks, Emi and the rest of the clique, almost every conversation revolves around love, friendship and sex. ""What is rainbowing?"", ""How do you protect yourself during oral sex?"" or ""Are you also a man if you've never had sex?"" ...",https://m.media-amazon.com/images/M/MV5BNTg0YzJiNDEtMmEzMi00OTVlLWI0ZmEtZmJmOWY2M2U1ZWEzXkEyXkFqcGdeQXVyMTI3MjEwNzky._V1_SX300.jpg,
tt11679200,Blind Wave: Death Battle Reaction,2015-2016,tvSeries,"Aaron Elliott, Eric Whiteley, Shane Farley",,"A web series by the channel ""Blind Wave"", who discuss and react to the show ""Death Battle""",https://m.media-amazon.com/images/M/MV5BYmJmYzljMDAtYzYzOS00ZGVjLTlhYTItMTU0M2YxMzRjNjFjXkEyXkFqcGdeQXVyMTExMTAxNjA2._V1_SX300.jpg,
tt13852582,Short of Breath,2020,tvSeries,"Kristina Haddad, Tom Walton, Sami Yacob-Andrus",,"Set in the days leading up to the election of Donald Trump, ""Short of Breath"" follows Olissa, a single mother in her early 30s who loses her factory job in the series' first scene. It's ...",https://m.media-amazon.com/images/M/MV5BYmRhZWFiZDYtM2Q2My00ZDQ2LWJkY2ItNTE3ZWY2Y2RhMGVlXkEyXkFqcGdeQXVyNTg2NTE2Ng@@._V1_SX300.jpg,7.1/10
tt14158838,Charlotte Ferris Today,2017-2019,tvSeries,"Charlotte Ferris, Martin Groff, Robyn Moore",,"""Charlotte Ferris Today"" is a spin-off sitcom of ""The Charlotte Ferris Show,"" which ran from 2010-2016. Charlotte was the mayor of Waldburg, CO, and a photographer, but when her studio burned down and she was offered a job teaching a",https://m.media-amazon.com/images/M/MV5BNTU0NTUxZjEtYmJjOS00NzU1LTg5ZjgtOTc5MjQwMGRkOWYyXkEyXkFqcGdeQXVyMjExMDE1MzQ@._V1_SX300.jpg,8.4/10
tt12556836,Fox Nation Outdoors,2020-,tvSeries,"Randy Couture, Ted Nugent, Granger Smith",,"Fox Nation Outdoors, hosted by Fox News Channel contributor Johnny ""Joey"" Jones. The six-part series follows him on a two-day hunting trip with a notable guest each episode, from musician Ted Nugent, to retired four-star Marine Ge...",https://m.media-amazon.com/images/M/MV5BODUxZjBiYzctMmM5Yi00MWYwLWFiZmItODRlNGM2NzhkYzI2XkEyXkFqcGdeQXVyNDQwODcwMzk@._V1_SX300.jpg,5.5/10
tt13038616,The Sinister Seymour Show,2020-,tvSeries,Kaleb Hall,,"Horror host ""Sinister Seymour"" returns with shlocky shticks for the digital age.",https://m.media-amazon.com/images/M/MV5BZjUzMzY3YmUtNGEwMy00NDVhLWEyZmMtZjBhZmM4Y2IxNzNiXkEyXkFqcGdeQXVyNjQyMjM3MzQ@._V1_SX300.jpg,6.1/10
tt12460726,A Descoberta - The Séries,2016-2018,tvSeries,Eduardo Rocha,,,https://m.media-amazon.com/images/M/MV5BMzdhNjc5YTYtNDM2Ny00MTNhLWI1YjEtOTNiZGU5MjAyNDQxXkEyXkFqcGdeQXVyMTE5MzE3MDQz._V1_SX300.jpg,10.0/10
tt11409878,People Not Property: Stories of Slavery in the Colonial North,2019,tvSeries,"Michael Lord, Leslie M. Harris, Kendra Holloway, Keith Johnston",,"""People Not Property: Stories of Slavery in the Colonial North"" is an interactive documentary presented by Historic Hudson Valley, a not-for-profit, educational organization that has been ...",https://m.media-amazon.com/images/M/MV5BYmIzNDRkYjYtNmM4MC00ZWRiLWFiZjMtZDJmODVjNjg0ZTY0XkEyXkFqcGdeQXVyNDQwNzgxMTI@._V1_SX300.jpg,7.1/10
tt11684676,Tepper's Tots,2019-,tvSeries,"Johari Mayfield, Patrice Jones, Stanley Mitchell",,"Called the ""Ultra-Modern Mister Rogers"" Tepper's Tots is approved and adored by children, parents, and school teachers around the globe for its promotion of kindness, curiosity, trust, and self discovery for tots at heart, young a...",https://m.media-amazon.com/images/M/MV5BNTM4ZDUwNTQtNTA5MC00ZjM5LTgxYjAtZTkzNmFlNzQ3ZjA5XkEyXkFqcGdeQXVyMTEyOTQ0MjY4._V1_SX300.jpg,
tt13642964,Last Long in Love,2021-,tvSeries,,,,https://m.media-amazon.com/images/M/MV5BYTk2YzBhZjEtNzJhMi00OGFjLTgzYjAtZGEyM2UxMGIwYWQyXkEyXkFqcGdeQXVyNjA3MTQzNDI@._V1_SX300.jpg,10.0/10
tt11685508,Blind Wave: Breaking Bad Reaction,2018-2022,tvSeries,"Aaron Elliott, Calvin Grubb, Richard Martin",,"A web series by the channel ""Blind Wave"", who discuss and react to the show ""Breaking Bad""",https://m.media-amazon.com/images/M/MV5BZjMzNmU4ZWQtYTZlYS00Yjc2LWJjOTMtZWNjZjczMDhkMWY4XkEyXkFqcGdeQXVyMTExMTAxNjA2._V1_SX300.jpg,
tt13956452,The Executioner and Her Way of Life,2022-,tvSeries,"Iori Saeki, Kahara Moe, Melissa Molano",,"The Lost Ones are wanderers who come here from a distant world known as ""Japan."" No one knows how or why they leave their homes. The only thing that is certain is that they bring disaster and calamity. The duty of exterminating th...",https://m.media-amazon.com/images/M/MV5BNzhhZDQwZjQtYjRkOC00N2I5LTgyZjAtOTAxNTM5ZTlhZmE2XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg,5.8/10
tt12121492,Infectious,2020-,tvSeries,"Corey Michael Bangi, Calico Cooper, Claire Donald, Sam Manual",,"It's the zombie apocalypse, but George's family doesn't seem to be taking it as seriously as he does. When his daughter Claire announces she's ""going out,"" George is determined to make sure...",,
tt1356325,GT Racer: The Series,2007-,tvSeries,"Nick Soprano, John Goldsmith, Gillian Goldsmith",,"GT RACER has the one essential ingredient that neither Formula One nor NASCAR quite manages to convey - the sheer joyous delight of driving exotic machinery extremely fast against a bunch of like-minded daredevils.
GT RACER is the spectacularly innovative cinÃ©ma varietÃ© style documentary series that looks and feels like feature film, following international vintage racing.  
GT RACERÂ’s Season One, airing on UKTVÂ’s channel Â‘DaveÂ’ is one of BritainÂ’s top rated shows on television.",https://m.media-amazon.com/images/M/MV5BNzk0MWJiZjctN2U0My00Yzk2LWFmODgtYjkzYmMyOTZlNzA0XkEyXkFqcGdeQXVyMzY0MzU3Nw@@._V1_SX300.jpg,5.0/10
tt11311392,Queen of Drags,2019-,tvSeries,"Heidi Klum, Bill Kaulitz, Conchita Wurst",,"Heidi Klum, Conchita Wurst and Bill Kaulitz are searching for the ""Queen of Drags"" in this drag competition show.",https://m.media-amazon.com/images/M/MV5BOWQ2NGZjNWItMGQ4Mi00ZTU4LTgwYjUtMjRhMDYzMWQ3ZWQ1XkEyXkFqcGdeQXVyMjMyODU0NTg@._V1_SX300.jpg,
tt1191074,The Steve and Kathy Show,2006-,tvSeries,"Steve Gray, Bryan Savage, Kathy Gray, Drew Dimmel",,"Funny, yet life changing. Formatted with a ""late-night talk show"" motif, the Grays draw their audience in with humor, wit, and their ability to laugh at the same flaws and weaknesses the ...",https://m.media-amazon.com/images/M/MV5BMTI1OTAxNjcyMV5BMl5BanBnXkFtZTcwMTEwNTI2MQ@@._V1_SX300.jpg,7.4/10
tt12462748,Food & The Single Guy,2012-,tvSeries,Amaru,,"""Food and The Single Guy"" is an original culinary web series, written, produced, edited and performed by AMARU.",https://m.media-amazon.com/images/M/MV5BNjk1NmRiMDgtZjM4MS00Njc0LWFjZTQtMDE5YmJiMzQ4YzhmXkEyXkFqcGdeQXVyMTkwMjA0ODE@._V1_SX300.jpg,7.3/10
tt12660524,Darian Blue,2020-,tvSeries,"Muriam Cinevert, Arryanna Dixon, Hailey Fulton, Tiana Hamm",,"Private Investigator Darian Blue blends well in what we have known as ""A Man's World""; simply because most think she is a man with such a masculine name. As an ""accountant"" in the office; ...",https://m.media-amazon.com/images/M/MV5BODg0YTI0MjQtMzUxNS00M2NiLTkwNTktN2JmY2ZlNmI4ZWY5XkEyXkFqcGdeQXVyMjUyNTY3ODE@._V1_SX300.jpg,6.4/10
tt11691968,Casa Numme,2020-,tvSeries,"Thomas Numme, Annette Walther Numme, Vendela Kirsebom",,"In ""Casa Numme"", Thomas and his wife Annette invite profiled couples with unique love stories to the family house in Spain. There they will talk about life, conditions and explore the area together.",https://m.media-amazon.com/images/M/MV5BMTI0Yjg0MTQtNjI4Mi00YjBmLWI5OGEtNmFlMGU4NDJiY2UwXkEyXkFqcGdeQXVyMjgyNDU3Ng@@._V1_SX300.jpg,5.1/10
tt13005674,Disorganized Chaos: A Modern Variety Show,2020-,tvSeries,G.W. Pomichter,,"HWWS WebTV and Brevard Film and Talent Present ""DisOrganized Chaos: A Modern Variety Show, in Association with the Hangin With Web Show. Featuring performances from a wide range of artists, including musical performers, dancers, Sket",https://m.media-amazon.com/images/M/MV5BZDUwMzQ2NzItNmMyOS00YmE3LWE5Y2EtZjRlMjA3YWZhYTVlXkEyXkFqcGdeQXVyMzk5Nzg2MDA@._V1_SX300.jpg,
tt11692470,Toute la musique qu'on aime,2009-,tvSeries,"Nikos Aliagas, François-Xavier Demaison",,,,10.0/10
tt11693202,Blue Birds Island,2019,tvSeries,"Ivan Barnev, Margita Gosheva, Kaloyan Hristov",,"Based on the novel for kids ""The Island"" by Alexander Sekulov comes an adventure series for the whole family, which brings us back to the magical world of childhood, full of day-dreaming, longings and mischief.",https://m.media-amazon.com/images/M/MV5BNGU2ZWQ5ZjYtMjU5Mi00NTkyLWFkNjAtZjkwYjMyNmJkYjliXkEyXkFqcGdeQXVyMTAyNTE0NzA@._V1_SX300.jpg,7.0/10
tt11209956,The Bone Jangler's Daytime Dungeon,2005-,tvSeries,Brad Jangler,,"A hosted horror movie show with Brad Jangler as ""The Bone Jangler"" presenting cartoons on Saturday afternoons in Illinois from 2005.",https://m.media-amazon.com/images/M/MV5BOGNkMWE2MjctNTVkMi00Yjc3LWJmZjQtNGNjNGY4MGU3MzRiXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,5.9/10
tt12367610,Ancient Aliens Declassified,2017-,tvSeries,"David Childress, Robert Clotworthy, Giorgio A. Tsoukalos",,"A series that airs extended enhanced episodes with extra information, deleted scenes and bonus unseen footage from the show ""Ancient Aliens"" that also airs on the History Channel.",https://m.media-amazon.com/images/M/MV5BZTVhYzA3MGYtMGJiYi00ZGQ3LTk2ZTctMTFhNGMzMzc4MmU1XkEyXkFqcGdeQXVyMTE4NzQ3MTM0._V1_SX300.jpg,
tt11696770,"Adam's Life, if directed by...",2020,tvSeries,"Brooklyn Cruz, Destiny Monet Cruz, Natalie Pavelek",,"Adam is your average 29 year old, suburbanite. Each episode follows Adam on his very routine, mundane lifestyle with one exception - every episode plays out ""as if"" directed by a famous director.",,8.9/10
tt13353172,Musikministeriet,2006,tvSeries,"Nedzad Begovic, The Chicks, Bill Drummond",,"""The Ministry of Music"" - Curious and experimental music program that dispute ingrained notions, myths and prejudices about all types of music.",https://m.media-amazon.com/images/M/MV5BMjkxZTkyNjUtZmM1ZS00YmEzLTlkMTEtYjk1MDk4NjQzZWU2XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_SX300.jpg,5.3/10
tt11533584,Les gourmands,2016,tvSeries,"Francis Reddy, Ricardo Larrivée, Éloïse Boies",,"-Host Francis Reddy is at the helm of ""Les gourmands"" on Radio-Canada, along with Ricardo Larrivée. It's about the weekly show ""Les gourmands"", a plunge into the world of kitchens.",https://m.media-amazon.com/images/M/MV5BMDhhNDRjZjQtOGQwNS00ZGNkLWE5YTItNjc5NWRjODQzZGEyXkEyXkFqcGdeQXVyMTAyMzYwNzgw._V1_SX300.jpg,
tt11697518,Vitaly Uncensored,2018-,tvSeries,"Britney Amber, Nina Elle, Arnold Wu, Vitaly Zdorovetskiy",,"Vitaly Uncensored is an X-rated site, vowing 'wild pranks, t*** and a**, no rules', launched by Zdorovetskiy, 27. He labels his content ""pranks on another level, something you've never seen...",,
tt11210094,Meet Cleaver Theatre,2003-,tvSeries,Brian Easterling,,"A hosted horror movie show with Brian Easterling as ""Butch R. Cleaver"" presenting movies on Media Bridges-Cincinnati, Time Warner Cable Channels 4 Cincinnati, Ohio since 2003.",https://m.media-amazon.com/images/M/MV5BNTllZDlhZGQtZTllZC00OGE4LTlkZWItZDQ2MDg4M2ViYTc4XkEyXkFqcGdeQXVyMzg1MDc2Nw@@._V1_SX300.jpg,
tt13166378,High School Crimes & Misdemeanors,2020-,tvSeries,"Lauren Compton, Peter Cote, Oliver Givens, Doug Henderson",,"The fictionalized account of a real 80s adventure following the rise of a class president bent on saving the Westwood High Class of 1985 from financial ruin and to deliver the ""prom of the century."" By all means necessary.",https://m.media-amazon.com/images/M/MV5BN2IxMGJkNTEtNzQ4ZC00YjI1LTk3ZDEtZWMxOThjYjlhMzM4XkEyXkFqcGdeQXVyMjcwMTg5OTg@._V1_SX300.jpg,
tt11698202,Recipes for Love and Murder,2022-,tvSeries,"Maria Doyle Kennedy, Tony Kgoroge, Kylie Fisher",,"Tannie Maria sees food as ""medicine for the body and heart"". She envies romance as much as she enjoys cooking and eating. But it's death that shakes up Tannie Maria's life, when one of the correspondents to her column is brutally ...",https://m.media-amazon.com/images/M/MV5BMzI4YTQwM2YtMTA4Ny00NzI0LWI2MWMtMWI1MDI5YzVhYTNjXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_SX300.jpg,5.8/10
tt12368008,Wismichu,2012-,tvSeries,,,"Ismael Prego ""Wismichu"" is a comedic Youtuber with videos of challenges, pranks and comments about other people.",,
tt13007596,Mystikhörnan,2013-,tvSeries,"Johan Nilsson, Felix Nordh, Marcus Wilnerzon Thörn",,"Self proclaimed ""Apostle of truth"" Morgan ""Moonshine"" is the host of an internet-show about conspiracies and hidden worlds/creatures. All in an effort to spread awareness among his followers about the true nature of this world.",https://m.media-amazon.com/images/M/MV5BODQwMTUwY2ItMzRiNi00ZjMzLTk1MDItMTQwNzdkZTVjNjE3XkEyXkFqcGdeQXVyMDQwNzMzMQ@@._V1_SX300.jpg,
tt11210432,Killer Camp,2019-2022,tvSeries,"Isabella Francesca, Syrah Mian, Bobby Mair",,"A group of campers compete to expose the ""killer"" among them for a share of cash prize.",https://m.media-amazon.com/images/M/MV5BZjM4NDAzYjgtNjQwNS00YjE1LWI0ZDYtNjgzYWU0Y2NiYTMwXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_SX300.jpg,6.8/10
tt13007834,Bucket List Bistro,2020-,tvSeries,"Christy Carlson Romano, Brendan Rooney",,"Romano and her family as she creates international dishes and recipes from her ""travel bucket list.",,
tt1304146,Isa TKM,2008-2010,tvSeries,"Ricardo Abarca, Carolina Gaitan, Vanessa Blandon",,"A 15 year old girl lives in Caracas, Venezuela. Her dream is to conquer the heart of Alejandro Ruiz ""Alex"".",https://m.media-amazon.com/images/M/MV5BMGU4ZTU5M2YtOTk0YS00Zjg3LWIxNDgtZTY3YzA4YmQ3MzE5XkEyXkFqcGdeQXVyMzM0NTc2MTE@._V1_SX300.jpg,7.0/10
tt11412368,The Bull of Dalal Street,2020,tvSeries,"Iqbal Khan, Aparna Sharma, Ashmit Patel",,"Story of ""Harshal Mehra"" who gambles away his entire fortune in share market. With his iniquitous thoughts and dynamic personality, he became a big bull in a very short span. Unfortunately, huge success brings huge consequences. E...",https://m.media-amazon.com/images/M/MV5BZTM4MjljNGMtOGNkMS00M2QwLTkyMmEtZDZmMjQ0OWExZGQxXkEyXkFqcGdeQXVyMTEzOTIzODIz._V1_SX300.jpg,7.9/10
tt14160886,Luda Can't Cook,2021-,tvSeries,"Ludacris, Lil Duval, Edward Lee",,"The world famous Chris ""Ludacris"" Bridges is known as a rapper, actor, and entrepreneur. But if there's one thing this multi-hyphenate can't do, it's cook. Now, he's on a mission to change that with the help of the world's greates...",https://m.media-amazon.com/images/M/MV5BOTJkM2JlMGUtYjBhMi00YmRjLWE0ODItZjMyZjhmMjg2MzgxXkEyXkFqcGdeQXVyMTA0MDkwNDEx._V1_SX300.jpg,6.2/10
tt13958982,Marry Me!,2020,tvSeries,"Reiya Masaki, Toshiki Seto, Hitomi Takahashi",,"The ""NEET Protection Law"" was created to deal with the declining birthrate and aging society. Shin Akiyasu is a national civil servant who only lives for his career. On his 28th birthday, he was selected as a test of the protectio...",https://m.media-amazon.com/images/M/MV5BOWIyNTU0ZGYtNTQ5ZC00MTk3LTlhYmItYzA4YTVkMjBlZjc3XkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_SX300.jpg,
tt13167222,Megaton-kyuu Musashi,2021-,tvSeries,,,"99.9% of the human race has been wiped out by a ""Dracters"",.To save Humanity ""chosen ones,"" have become pilots of ""Rogue"" and fighting against aliens.",https://m.media-amazon.com/images/M/MV5BOTkyZGNlYWQtMTk4ZC00MTkyLWE2MWEtNWU1OWE2MTc2MDc5XkEyXkFqcGdeQXVyOTE4NzcwNzI@._V1_SX300.jpg,2.2/10
tt11698920,The Late Show Con Karim Musa,2016-,tvSeries,"Karim Musa, Lorenzo Ostuni, Dustin Hoffman",,"The famous Italian creator changed his Youtube channel from a comedian space to the first late show in the Italian Web. ""The Late Show con Karim Musa"" sees Yotobi does comic monologues on hot topics or interviews guest to makes us...",https://m.media-amazon.com/images/M/MV5BYzFlN2EzZjAtODY5ZS00NDNhLThlZTUtNDljODg1NDkxYTU3XkEyXkFqcGdeQXVyMTAzODY0MjM1._V1_SX300.jpg,5.4/10
tt13959358,Hvis jeg var deg,2015,tvSeries,"Mathis Eira, William Torgauten",,"""If I Were You"" is an entertaining reality series for children aged 10-12 years. The series follows ten children who swap lives with each other for a week. They will live with each other's family, play with each other's friends, d...",https://m.media-amazon.com/images/M/MV5BNjVjYWI3ZjAtNGVhYy00ZTc3LWFiODMtZTdiYjc4YTY3YmNkXkEyXkFqcGdeQXVyMTQ1NjA3Mg@@._V1_SX300.jpg,5.0/10
tt11312566,Ernest & Rebecca,2019-,tvSeries,"Kaycie Chase, Antoine Schoumsky",,"""Ernest and Rebecca"" tells the friendship in an amazing duo composed of a little girl and a microbe landed in the world of humans.",https://m.media-amazon.com/images/M/MV5BOGNmN2JiNTEtYjUyOS00YTJkLWFlZDYtYjQ4ZDQ3YTMxNjNhXkEyXkFqcGdeQXVyMTAwNjE3MTI5._V1_SX300.jpg,
tt14069296,Cam Girl,2023-,tvSeries,"Samantha Lorin Charboneau, Ruben Bermudez, Charity Irby",,"Laura is a self-proclaimed ""generic white girl"" whose financial struggles force her to start a side hustle, leading her to discover the seductive and complex world of webcam modeling. Everyone has an OnlyFans - how hard can it be?",https://m.media-amazon.com/images/M/MV5BZTBjOGJkYWEtNjZkMS00ZmZhLTllZmEtNTQ2MWMxMThmMDQzXkEyXkFqcGdeQXVyMTEyNjY5NzY4._V1_SX300.jpg,
tt13767532,Dongri to Dubai,2021-,tvSeries,"Tanveer Sofi, Alok Nath Pathak, Kritika Kamra",,"Follows the life of Dawood Ibrahim, underworld don, based on the book ""Dongri to Dubai: Six Decades of the Mumbai Mafia"" by Hussain Zaidi.",https://m.media-amazon.com/images/M/MV5BOGEzNWMxODctM2Q5Ni00MTczLWJjM2UtZmQ3N2I2OGU1NjlkXkEyXkFqcGdeQXVyMTMwNTEzMjI4._V1_SX300.jpg,5.4/10
tt13354560,Beyond Oak Island,2020-,tvSeries,"Matty Blake, Robert Clotworthy, Marty Lagina",,"""Beyond Oak Island"" digs deep into the many treasure quests across the globe, revealing amazing new details and clues from past searches--and in some cases, advancing the hunt.",https://m.media-amazon.com/images/M/MV5BNTA2ODM4M2ItMzNiNy00YzFiLTkyODEtMTgzOWUyMWVhNTBhXkEyXkFqcGdeQXVyMTI0MDY5NzI@._V1_SX300.jpg,9.4/10
tt12849848,Zanzouri,2012,tvSeries,"Yuval Semo, Irit Kaplan, Danny Geva",,"Pinhas ""Pini"" Zanzouri lives in Yavne, a town in central Israel, with his wife and two children. Zanzouri is an average Israeli citizen with an average job, who comes home and passes his evenings watching TV . On his 40th birthday...",https://m.media-amazon.com/images/M/MV5BYTA4ZWQ3NjUtNzBkNi00MzI1LWIyMzQtODQxYjI1NGZmNWM3XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,
tt12765334,Kids of the Future,2020-,tvSeries,Rob Tinkler,,"Two children come from the future to visit their lazy and flawed future father to try and ""fix"" all of his faults before they are born.",https://m.media-amazon.com/images/M/MV5BMzJjODIxMmUtMTM5NS00NjM4LTkxZWQtNDA2ZTY2MjMzNWUwXkEyXkFqcGdeQXVyNTAxNDk4OQ@@._V1_SX300.jpg,7.9/10
tt1407326,:30 Seconds,2009,tvSeries,"Joel Tobeck, Stephen Curry, Gyton Grantley",,"A funny look inside a fictional advertising industry, showing up the tricks, the language, and the scheming, behind the ads. e.g. - Selling cosmetics? Create a ""National AV Dermatological Foundation"", ""AV2 technology"", and ""Micro ...",https://m.media-amazon.com/images/M/MV5BODA1MDUyM2MtNzM0OC00MjQ3LWI2MzMtM2U3NzYwMzIyOTcyXkEyXkFqcGdeQXVyMDM3ODU0Nw@@._V1_SX300.jpg,
tt12466408,Very Private,2009,tvSeries,"Ragaa Al-Gidawy, Yousra El Lozy, Aimi Samir Ghanem, Tamer Hagras",,"A psychiatrist, that has two clinics in Cairo and Dubai, manages to solve the problems of her patients but struggles in her own ones.",https://m.media-amazon.com/images/M/MV5BMTQxNmU3NzAtN2Y0Zi00NWRjLThiYmItNjMzZjE4NDMzMTEwXkEyXkFqcGdeQXVyMTA5NzAwMzM2._V1_SX300.jpg,10.0/10
tt11535708,Peter and Co,2019-,tvSeries,"Chris Powney, Lana Cole, Mark Hodges, Tammy Davies",,"Dive into a sea of Misfits, mayhem and misdemeanours ""Peter and co"" are open for business. Offbeat sitcom set in a charity show up north.With buy one get two free on delusional, ...",,
tt13432656,Normal for Now,2021-,tvSeries,"Afsheen Misaghi, Barry Westmoreland, Emily O'Neal",,"4 stories, 1 single day in lockdown. ""Normal for Now"" is a glimpse into the bedrooms of people doing their best to manage the life changes that come with condensing your life within four walls.",https://m.media-amazon.com/images/M/MV5BMzdhNjkzOGUtMzliOS00Mzg0LWIyOTEtMTdjNmU0ODFiNGYwXkEyXkFqcGdeQXVyMTIxNzAzOTMz._V1_SX300.jpg,
